sno,data,link,date
421,"[['87.98753600635462', '25.469097275829384'], 'on Baner Road']",https://timesofindia.indiatimes.com/city/pune/another-accident-on-baner-road-citizens-demand-safety-measures/articleshow/58583731.cms," May 9, 2017"
422,[],https://timesofindia.indiatimes.com/city/nagpur/1-death-per-day-on-city-roads-in-5-years/articleshow/58450123.cms," May 1, 2017"
423,[],https://timesofindia.indiatimes.com/city/mumbai/12-injured-as-car-collides-with-tempo/articleshow/58441050.cms,"Apr 30, 2017"
424,['at Sion Circle'],https://timesofindia.indiatimes.com/city/mumbai/child-falls-off-bike-in-sion-gets-crushed-under-truck/articleshow/58308369.cms,"Apr 22, 2017"
425,"[['73.07375991682007', '19.125619727341167'], ['81.57236587955657', '21.327963939216033']]",https://timesofindia.indiatimes.com/city/mumbai/two-women-and-one-teenager-killed-on-e-way/articleshow/58258191.cms,"Apr 19, 2017"
426,"[['78.7919637299578', '27.612141890738172'], 'near Khopoli exit', ['72.0431380501599', '24.68998411339258'], ['74.17248303445528', '17.669555075662934']]",https://timesofindia.indiatimes.com/city/navi-mumbai/2-dead-as-tempo-hits-stationary-trailer-on-e-way/articleshow/58198271.cms,"Apr 16, 2017"
427,[],https://timesofindia.indiatimes.com/city/nashik/25-pilgrims-injured-in-road-accident/articleshow/51101839.cms,"Feb 23, 2016"
428,[],https://timesofindia.indiatimes.com/city/kolhapur/25-people-injured-in-road-accident/articleshow/51086398.cms,"Feb 22, 2016"
429,"[['78.39856153352103', '23.313741904197894']]",https://timesofindia.indiatimes.com/city/navi-mumbai/minor-driving-dads-car-kills-60-year-old-woman/articleshow/57954457.cms," Apr 1, 2017"
430,"[['78.39856153352103', '23.313741904197894']]",https://timesofindia.indiatimes.com/city/mumbai/constable-hit-by-cab-driver-held/articleshow/57900545.cms,"Mar 30, 2017"
431,"[['78.39856153352103', '23.313741904197894']]",https://timesofindia.indiatimes.com/city/pune/truck-runs-over-16-year-old-biker-in-kondhwa/articleshow/57818886.cms,"Mar 25, 2017"
432,[],https://timesofindia.indiatimes.com/city/mumbai/mumbai-speeding-ambulance-kills-a-pedestrian-in-goregaon/articleshow/57798557.cms,"Mar 23, 2017"
433,"[['79.5085053912522', '25.936184666775496'], 'near Air India building', 'near Marine Plaza hotel signal']",https://timesofindia.indiatimes.com/city/mumbai/six-injured-in-marine-drive-accident/articleshow/57777414.cms,"Mar 22, 2017"
434,"[['76.57408288152112', '32.307153761350875']]",https://timesofindia.indiatimes.com/city/nagpur/over-1100-vehicles-confiscated/articleshow/57673099.cms,"Mar 16, 2017"
435,[],https://timesofindia.indiatimes.com/city/pune/duo-killed-3-injured-after-car-crashes-into-median/articleshow/57621530.cms,"Mar 14, 2017"
436,"[['73.2445623393948', '19.15441664691735']]",https://timesofindia.indiatimes.com/city/mumbai/52-year-old-woman-falls-off-after-bike-hits-pothole-dies/articleshow/57623182.cms,"Mar 14, 2017"
437,[],https://timesofindia.indiatimes.com/city/mumbai/mumbai-28-year-old-pilot-crushed-to-death-in-road-accident-at-vasai/articleshow/62233005.cms,"Dec 24, 2017"
438,"[['82.91366287513875', '25.388331144349426'], ['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/pune/limb-centre-lends-a-hand-to-army-commando/articleshow/57418812.cms," Mar 2, 2017"
439,"[['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/thane/biker-killed-teen-hurt-in-separate-road-accidents/articleshow/55966704.cms,"Dec 14, 2016"
440,"[['76.0818470704955', '22.194625321351324'], ['78.7919637299578', '27.612141890738172'], ['73.07375991682007', '19.125619727341167'], ['73.67662369948552', '18.262971501552773']]",https://timesofindia.indiatimes.com/city/pune/road-accident-fatalities-high-on-highways/articleshow/50588136.cms,"Jan 15, 2016"
441,"[['71.84995314558398', '23.854521239691'], ['74.40617625482487', '17.1231386982318']]",https://timesofindia.indiatimes.com/city/nashik/two-die-as-bus-runs-over-bike-on-way-to-pune/articleshow/57384040.cms,"Feb 28, 2017"
442,"[['77.09057499506972', '19.361791748547702']]",https://timesofindia.indiatimes.com/city/kolhapur/32-year-old-killed-in-road-accident/articleshow/53038324.cms," Jul 4, 2016"
443,"[['72.8402369097', '19.031963889'], ['86.88753744941438', '23.142853005893198']]",https://timesofindia.indiatimes.com/city/navi-mumbai/navi-mumbai-collegian-killed-in-goa-road-accident/articleshow/55696682.cms,"Nov 30, 2016"
444,"[['74.13828740711637', '17.301310631533838'], ['77.47466100151638', '12.912510998648422']]",https://timesofindia.indiatimes.com/city/kolhapur/5-of-a-family-injured-in-road-accident-near-karad/articleshow/58116826.cms,"Apr 11, 2017"
445,[],https://timesofindia.indiatimes.com/city/mumbai/truck-mows-down-two-kids-mob-anger-goes-out-of-hand/articleshow/57010964.cms," Feb 7, 2017"
446,"[['72.8402369097', '19.031963889'], ['73.40141018697199', '21.00973818404556'], 'on Mumbai Goa Highway']",https://timesofindia.indiatimes.com/city/mumbai/26-yr-old-biker-decapitated-in-freak-accident/articleshow/56943101.cms," Feb 3, 2017"
447,"[['78.39856153352103', '23.313741904197894'], ['74.84169879225445', '18.286121045294117'], ['73.86409307362892', '18.50202617804269']]",https://timesofindia.indiatimes.com/city/pune/lane-cutting-biker-crashes-into-bus/articleshow/56881197.cms,"Jan 31, 2017"
448,[],https://timesofindia.indiatimes.com/city/nashik/124-people-died-in-road-accidents-in-2016-highway-police/articleshow/56861086.cms,"Jan 30, 2017"
450,"[['73.34882129793546', '18.764206674812016'], 'on Expressway']",https://timesofindia.indiatimes.com/city/mumbai/lack-of-shoulder-lanes-to-blame-for-most-e-way-mishaps-says-study/articleshow/56694249.cms,"Jan 22, 2017"
451,[],https://timesofindia.indiatimes.com/city/nashik/top-cop-raps-motorists-for-lack-of-traffic-sense/articleshow/56673005.cms,"Jan 20, 2017"
452,"[['72.0431380501599', '24.68998411339258'], ['85.55803662261638', '20.222348956582252']]",https://timesofindia.indiatimes.com/city/pune/23-yr-old-delivery-boy-killed-in-road-accident/articleshow/56675091.cms,"Jan 20, 2017"
453,[],https://timesofindia.indiatimes.com/city/mumbai/police-seek-opinion-on-charges-after-animator-dies/articleshow/56677285.cms,"Jan 20, 2017"
454,[],https://timesofindia.indiatimes.com/city/nashik/riding-without-helmet-forget-insurance-claim/articleshow/56427919.cms,"Jan 10, 2017"
455,"[['72.832345', '19.219329'], ['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/mumbai/bikes-killed-more-people-than-cars-in-2015-ncrb/articleshow/56266286.cms,"Dec 31, 2016"
456,"[['73.06488', '19.297703']]",https://timesofindia.indiatimes.com/city/mumbai/constable-dies-two-injured-as-police-jeep-guarding-minister-meets-road-accident/articleshow/56234357.cms,"Dec 29, 2016"
457,['on Ghodbunder'],https://timesofindia.indiatimes.com/city/thane/35-year-old-biker-hit-by-thane-municipal-transport-killed/articleshow/56207007.cms,"Dec 28, 2016"
458,"[['77.59939161918028', '21.523735013637243'], 'at Modern School Square']",https://timesofindia.indiatimes.com/city/nagpur/two-killed-in-nagpur-road-accidents/articleshow/49588128.cms,"Oct 30, 2015"
459,"[['77.26213147569804', '19.74753840480784'], ['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/pune/two-killed-in-separate-accidents/articleshow/55735469.cms," Dec 2, 2016"
460,"[['72.0431380501599', '24.68998411339258'], ['75.15957575174635', '19.171666217423645']]",https://timesofindia.indiatimes.com/city/pune/hinjewadi-cop-dies-in-pathardi-road-accident/articleshow/51638892.cms," Apr 1, 2016"
461,"[['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/nagpur/unidentified-trucker-crushes-mans-head/articleshow/55608081.cms,"Nov 25, 2016"
462,"[['73.35334239447899', '18.877218398532595'], 'on Paud Road']",https://timesofindia.indiatimes.com/city/pune/techies-friend-booked-in-paud-road-accident/articleshow/51354171.cms,"Mar 11, 2016"
464,"[['74.37296038738927', '24.073388833920607'], 'near Ahuja bridge']",https://timesofindia.indiatimes.com/city/mumbai/35-year-old-dies-in-road-accident-in-mumbai/articleshow/53368973.cms,"Jul 24, 2016"
465,"[['84.102483', '24.588016'], ['86.60139454057436', '25.510241850944023'], ['78.7919637299578', '27.612141890738172'], ['73.24618018260034', '24.164012293269536']]",https://timesofindia.indiatimes.com/city/nashik/eight-persons-injured-in-abad-road-accidents/articleshow/53258459.cms,"Jul 18, 2016"
466,[],https://timesofindia.indiatimes.com/city/pune/over-4-5-lakh-property-owners-to-benefit-from-free-road-accident-insurance-scheme/articleshow/64455214.cms," Jun 5, 2018"
467,"[['73.75891549618069', '18.552681087154912'], ['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/pune/techie-dies-in-road-accident-days-before-his-wedding/articleshow/55813019.cms," Dec 5, 2016"
468,"[['74.07111211006567', '20.25956912789941']]",https://timesofindia.indiatimes.com/city/nashik/rising-road-accidents-force-police-to-review-causes/articleshow/51973830.cms,"Apr 25, 2016"
470,[],https://timesofindia.indiatimes.com/city/navi-mumbai/pedestrians-worst-hit-in-road-accidents/articleshow/45735532.cms," Jan 3, 2015"
471,"[['79.47919743345162', '23.379733934762104'], ['78.7919637299578', '27.612141890738172']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-on-top-in-road-accidents-death-toll-highest-in-delhi/articleshow/52675072.cms," Jun 9, 2016"
472,"[['76.53825124978802', '20.19592356186027']]",https://timesofindia.indiatimes.com/city/mumbai/woman-on-way-to-temple-killed-in-road-accident/articleshow/47932407.cms," Jul 4, 2015"
473,"[['79.47919743345162', '23.379733934762104']]",https://timesofindia.indiatimes.com/city/pune/road-accidents-increase-risk-of-urethral-injuries/articleshow/47579433.cms," Jun 8, 2015"
474,"[['77.09057499506972', '19.361791748547702'], ['73.13016967599597', '19.329560918629795'], ['77.53163893265909', '31.11185601186445'], ['77.44900186641578', '20.064345105563376'], ['86.27956190472653', '23.401286370104764'], ['74.1486884946681', '20.30775966961766']]",https://timesofindia.indiatimes.com/city/nashik/5-doctors-killed-in-road-accident-in-nashik/articleshow/47337158.cms,"May 19, 2015"
475,[],https://timesofindia.indiatimes.com/city/nashik/road-accidents-in-rural-areas-claim-127-in-two-months/articleshow/51578450.cms,"Mar 28, 2016"
476,"[['78.7919637299578', '27.612141890738172']]",https://timesofindia.indiatimes.com/city/pune/9-dead-5-injured-in-road-accident-in-belagavi/articleshow/49433356.cms,"Oct 18, 2015"
477,"[['76.91366555743646', '18.965555102302854']]",https://timesofindia.indiatimes.com/city/nashik/road-accidents-on-the-rise-in-nashik/articleshow/29622693.cms,"Jan 31, 2014"
478,[],https://timesofindia.indiatimes.com/city/navi-mumbai/nearly-50-of-road-accidents-reported-till-june-involved-bikes/articleshow/53745466.cms,"Aug 17, 2016"
479,[],https://timesofindia.indiatimes.com/city/nagpur/3-persons-killed-in-road-accidents/articleshow/43110798.cms,"Sep 22, 2014"
480,"[['74.07111211006567', '20.25956912789941']]",https://timesofindia.indiatimes.com/city/nashik/38-killed-in-345-road-accidents-this-year/articleshow/46912975.cms,"Apr 14, 2015"
481,['near Jalaram Temple Quetta Colony'],https://timesofindia.indiatimes.com/city/nagpur/man-dies-in-road-accident/articleshow/29373212.cms,"Jan 26, 2014"
482,"[['76.16668309993729', '14.710836948888575'], ['78.87457548734889', '24.10172229457967']]",https://timesofindia.indiatimes.com/city/mumbai/three-killed-in-road-accident-on-pune-satara-road/articleshow/49278592.cms," Oct 8, 2015"
483,"[['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/nagpur/victims-bike-missing-after-road-accident/articleshow/49200302.cms," Oct 3, 2015"
484,[],https://timesofindia.indiatimes.com/city/mumbai/we-are-appealing-against-salman-verdict-maharashtra-govt-tells-hc/articleshow/50295599.cms,"Dec 23, 2015"
485,"[['73.05079039146375', '19.234233825270966']]",https://timesofindia.indiatimes.com/city/thane/cop-killed-in-road-accident/articleshow/28097346.cms,"Dec 29, 2013"
486,"[['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/nagpur/woman-killed-two-hurt-in-road-accident/articleshow/46362166.cms,"Feb 25, 2015"
487,"[['72.0431380501599', '24.68998411339258'], ['72.91016163122386', '19.01815223648173']]",https://timesofindia.indiatimes.com/city/mumbai/barc-scientist-dies-in-road-accident/articleshow/38991861.cms,"Jul 25, 2014"
489,[],https://timesofindia.indiatimes.com/city/mumbai/two-die-in-road-accident-in-murbad-locals-burn-vehicle-block-highway/articleshow/39157207.cms,"Jul 28, 2014"
490,[],https://timesofindia.indiatimes.com/city/nagpur/road-accidents-claim-35-lives-in-state-everyday/articleshow/48243721.cms,"Jul 28, 2015"
491,[],https://timesofindia.indiatimes.com/city/nagpur/nurse-gives-cpr-to-road-accident-victim-saves-life/articleshow/50079969.cms," Dec 7, 2015"
492,[],https://timesofindia.indiatimes.com/city/mumbai/maharashtra-cms-wife-involved-in-minor-road-accident/articleshow/47395762.cms,"May 23, 2015"
493,"[['78.7919637299578', '27.612141890738172'], ['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/mumbai/female-motorist-held-for-head-on-collision-on-a-mumbai-flyover-killing-the-taxi-driver/articleshow/48640701.cms,"Aug 23, 2015"
494,['on Telco Road'],https://timesofindia.indiatimes.com/city/pune/road-accidents-claim-man-womans-lives/articleshow/47062968.cms,"Apr 26, 2015"
495,"[['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/pune/pedestrian-deaths-in-road-accidents-highest-in-state-speeding-to-blame/articleshow/48245418.cms,"Jul 28, 2015"
497,[],https://timesofindia.indiatimes.com/city/mumbai/two-kids-killed-three-others-injured-in-mumbai/articleshow/48104966.cms,"Jul 17, 2015"
498,"[['76.82677375625445', '20.72039623451503'], ['79.86267298544075', '28.467265817850603']]",https://timesofindia.indiatimes.com/city/nagpur/four-killed-in-separate-road-accidents-in-akola/articleshow/42562079.cms,"Sep 16, 2014"
499,[],https://timesofindia.indiatimes.com/city/nagpur/more-two-wheeler-riders-dying-in-road-accidents-every-year/articleshow/50952943.cms,"Feb 12, 2016"
500,[],https://timesofindia.indiatimes.com/city/mumbai/two-injured-in-road-accident-driver-arested/articleshow/40346659.cms,"Aug 17, 2014"
501,['on Eastern Freeway'],https://timesofindia.indiatimes.com/city/mumbai/audi-crash-accident-victims-family-wants-lawyers-degree-to-be-confiscated/articleshow/47648023.cms,"Jun 12, 2015"
502,[],https://timesofindia.indiatimes.com/city/nashik/three-of-family-die-in-road-accident/articleshow/28300263.cms," Jan 3, 2014"
503,['on Eastern Freeway'],https://timesofindia.indiatimes.com/city/mumbai/drunk-woman-lawyer-rams-audi-into-cab-on-eastern-freeway-kills-2/articleshow/47607933.cms,"Jun 10, 2015"
504,"[['75.97307438477043', '17.882352192415212'], ['76.12792428505168', '17.882224806273534']]",https://timesofindia.indiatimes.com/city/pune/tribunal-grants-13-lakh-to-accident-victims-kin/articleshow/47321494.cms,"May 17, 2015"
505,"[['85.81878954651722', '20.258860699042867'], ['76.97991211432155', '8.570142418658401']]",https://timesofindia.indiatimes.com/city/nashik/five-injured-in-road-accident/articleshow/19269593.cms,"Mar 29, 2013"
506,"[['73.67662369948552', '18.262971501552773']]",https://timesofindia.indiatimes.com/city/pune/25-year-old-killed-in-road-accident-in-pimpri/articleshow/46047647.cms,"Jan 29, 2015"
507,"[['73.84617572711893', '18.634645646564255'], 'near Khadi Machine chowk']",https://timesofindia.indiatimes.com/city/pune/negligence-claims-three-lives-in-separate-road-accidents/articleshow/44965091.cms,"Oct 29, 2014"
508,[],https://timesofindia.indiatimes.com/city/navi-mumbai/uran-to-get-trauma-centre-soon-as-859-die-in-mishaps-in-10-years/articleshow/46124716.cms," Feb 5, 2015"
509,"[['76.0818470704955', '22.194625321351324'], ['73.67662369948552', '18.262971501552773']]",https://timesofindia.indiatimes.com/city/pune/400-die-each-year-in-road-accidents-in-city-pimpri-chinchwad/articleshow/45880277.cms,"Jan 14, 2015"
510,[],https://timesofindia.indiatimes.com/city/nagpur/road-accidents-claim-54-in-jan-feb/articleshow/31624318.cms," Mar 8, 2014"
511,"[['73.79796870799055', '18.64773893294723']]",https://timesofindia.indiatimes.com/city/thane/60-year-old-dies-in-road-accident/articleshow/30906528.cms,"Feb 23, 2014"
512,"[['79.75425889191197', '19.22841215242264'], ['78.924762', '21.384102']]",https://timesofindia.indiatimes.com/city/nagpur/cop-dies-in-road-accident/articleshow/16691162.cms," Oct 6, 2012"
513,[],https://timesofindia.indiatimes.com/city/mumbai/72-of-road-accidents-in-maharashtra-involve-youths/articleshow/28356621.cms," Jan 4, 2014"
514,"[['87.98753600635462', '25.469097275829384'], ['75.48364519135137', '17.79017703259854'], ['75.77822312119967', '18.926192659749177']]",https://timesofindia.indiatimes.com/city/mumbai/6-killed-30-injured-in-road-accident-in-maharashtra/articleshow/20137873.cms,"May 19, 2013"
